timestamp,total_kpts0,total_kpts1,matched_kpts,inliers,fps,gpu_usage_%,gpu_memory_mb,cpu_usage_%,memory_mb
2026-01-20 17:42:38.341,1908,1908,1908,1908,3.999500337081759,8,24.94384765625,0.0,1432.3984375
2026-01-20 17:42:38.417,1908,2048,1325,651,12.54284075948364,9,24.94384765625,117.6,1464.1171875
2026-01-20 17:42:38.495,1908,2048,1279,586,17.865881123038548,9,24.94384765625,142.3,1474.1796875
2026-01-20 17:42:38.565,1908,2048,1279,586,21.88288755964011,9,24.94384765625,100.2,1474.1796875
2026-01-20 17:42:38.632,1908,2048,1291,606,25.03906853076847,9,24.94384765625,118.8,1478.1171875
2026-01-20 17:42:38.700,1908,2048,1258,563,27.49749092928014,9,24.94384765625,132.4,1478.1171875
2026-01-20 17:42:38.768,1908,2048,1239,550,29.490831364607942,9,24.94384765625,118.0,1471.2734375
2026-01-20 17:42:38.833,1908,2048,1200,468,31.223321522965588,9,24.94384765625,138.5,1467.8046875
2026-01-20 17:42:38.900,1908,2048,1200,468,32.61589779910747,9,24.94384765625,119.6,1478.0859375
2026-01-20 17:42:38.964,1908,2048,1182,473,33.91661297426086,9,24.94384765625,109.5,1478.0859375
2026-01-20 17:42:39.028,1908,2048,1186,458,47.212843123791345,9,24.94384765625,108.2,1478.0859375
2026-01-20 17:42:39.093,1908,2048,1153,425,47.92422260182017,9,24.94384765625,124.2,1478.0859375
2026-01-20 17:42:39.156,1908,2048,1153,425,49.0834557210146,9,24.94384765625,127.1,1481.5859375
2026-01-20 17:42:39.222,1908,2048,1184,489,49.40657897785032,9,24.94384765625,105.5,1481.5859375
2026-01-20 17:42:39.288,1908,2048,1208,519,49.48527170683498,9,24.94384765625,120.9,1484.8671875
2026-01-20 17:42:39.353,1908,2048,1144,512,49.67480794944606,9,24.94384765625,107.3,1484.8671875
2026-01-20 17:42:39.418,1908,2048,1144,512,49.91626481075085,61,24.94384765625,124.3,1480.3046875
2026-01-20 17:42:39.482,1908,2048,1128,511,50.04182576191728,61,24.94384765625,125.2,1482.2734375
2026-01-20 17:42:39.545,1908,2048,1106,582,50.33440632546664,61,24.94384765625,110.5,1482.2734375
2026-01-20 17:42:39.610,1908,2048,1097,525,50.24041141287422,61,24.94384765625,123.1,1477.9375
2026-01-20 17:42:39.673,1908,2048,1097,525,50.35477091080224,61,24.94384765625,126.0,1481.65625
2026-01-20 17:42:39.736,1908,2048,1095,578,50.52635636689547,61,24.94384765625,112.5,1481.65625
2026-01-20 17:42:39.798,1908,1899,1047,571,50.57540120364107,61,24.94384765625,128.7,1481.65625
2026-01-20 17:42:39.864,1908,1899,1047,571,50.60060031077182,61,24.94384765625,136.2,1470.42578125
2026-01-20 17:42:39.929,1908,2048,1081,591,50.73435703238022,61,24.94384765625,108.0,1473.92578125
2026-01-20 17:42:39.992,1908,2048,1080,568,50.86520364010323,61,24.94384765625,140.9,1478.30078125
2026-01-20 17:42:40.057,1908,2048,1015,514,50.88822266897512,61,24.94384765625,109.3,1481.36328125
2026-01-20 17:42:40.122,1908,2048,1015,514,50.816211062204765,61,24.94384765625,122.8,1467.5234375
2026-01-20 17:42:40.185,1908,2048,1057,582,50.828506819865545,61,24.94384765625,126.8,1477.5859375
2026-01-20 17:42:40.247,1908,2048,1057,595,51.09197838554229,61,24.94384765625,112.9,1477.5859375
2026-01-20 17:42:40.309,1908,2048,1062,572,51.190564239257654,61,24.94384765625,112.4,1477.5859375
2026-01-20 17:42:40.374,1908,2048,1062,572,51.019678982891676,61,24.94384765625,139.3,1476.953125
2026-01-20 17:42:40.438,1908,2048,1033,525,50.831340408754215,61,24.94384765625,108.4,1480.453125
2026-01-20 17:42:40.500,1908,2048,1022,565,51.21867347470432,61,24.94384765625,129.8,1480.453125
2026-01-20 17:42:40.563,1908,2048,1025,577,51.34352621463809,61,24.94384765625,126.4,1480.453125
2026-01-20 17:42:40.626,1908,2048,1025,577,51.328090486227225,61,24.94384765625,110.6,1480.453125
2026-01-20 17:42:40.689,1908,1998,1046,594,51.48330902967011,61,24.94384765625,112.5,1480.453125
2026-01-20 17:42:40.752,1908,2048,1059,527,51.60882183573326,61,24.94384765625,126.0,1480.453125
2026-01-20 17:42:40.817,1908,2048,1059,527,51.45838070389242,61,24.94384765625,123.5,1473.41796875
2026-01-20 17:42:40.880,1908,2048,1068,580,51.34457375095892,61,24.94384765625,126.0,1477.515625
2026-01-20 17:42:40.944,1908,2048,1071,580,51.28048047411648,61,24.94384765625,126.5,1477.515625
2026-01-20 17:42:41.007,1908,2048,1071,532,51.395451615722884,61,24.94384765625,127.1,1477.515625
2026-01-20 17:42:41.071,1908,2048,1071,532,51.4234080925309,61,24.94384765625,124.5,1473.765625
2026-01-20 17:42:41.135,1908,2048,1055,592,51.177551513455604,61,24.94384765625,108.8,1480.765625
2026-01-20 17:42:41.200,1908,2048,1092,601,51.068629607593095,61,24.94384765625,124.2,1474.05859375
2026-01-20 17:42:41.263,1908,2000,1063,592,51.09560910915646,61,24.94384765625,109.9,1477.33984375
2026-01-20 17:42:41.325,1908,2000,1063,592,51.16360921675176,61,24.94384765625,130.3,1481.27734375
2026-01-20 17:42:41.387,1908,2048,1087,552,51.195500395473054,61,24.94384765625,111.4,1477.73046875
2026-01-20 17:42:41.452,1908,2048,1089,552,51.2694691293134,59,24.94384765625,124.8,1480.57421875
2026-01-20 17:42:41.516,1908,2048,1060,594,51.190272681745455,59,24.94384765625,108.8,1480.57421875
2026-01-20 17:42:41.580,1908,2048,1060,594,51.09255926664631,59,24.94384765625,140.5,1480.57421875
2026-01-20 17:42:41.644,1908,2048,1093,563,51.03437087317527,59,24.94384765625,94.2,1480.57421875
