PairName,SeqType,NumMatches,Inliers,TimeMS,H_Error,MMA@3,MMA@5,MMA@7,MHA_Acc@3,MHA_Acc@5,MHA_Acc@7,AUC@1,AUC@3,AUC@5,AUC@10
i_crownday_1_3,illumination,1375,1091,11.68,0.9770,0.7745,0.9040,0.9615,1,1,1,0.0230,0.6743,0.8046,0.9023
i_crownday_1_4,illumination,1482,1254,12.31,0.7099,0.8408,0.9325,0.9757,1,1,1,0.2901,0.7634,0.8580,0.9290
i_crownday_1_5,illumination,1629,1404,11.33,0.5548,0.8649,0.9503,0.9810,1,1,1,0.4452,0.8151,0.8890,0.9445
i_crownday_1_6,illumination,1116,759,11.31,1.0704,0.6595,0.8244,0.9301,1,1,1,0.0000,0.6432,0.7859,0.8930
i_dome_1_2,illumination,1380,1307,10.13,0.0000,0.9529,0.9862,0.9942,1,1,1,1.0000,1.0000,1.0000,1.0000
i_dome_1_3,illumination,651,449,10.20,2.1172,0.6774,0.8157,0.8756,1,1,1,0.0000,0.2943,0.5766,0.7883
i_dome_1_4,illumination,653,463,10.12,1.8706,0.6937,0.8361,0.9035,1,1,1,0.0000,0.3765,0.6259,0.8129
i_dome_1_5,illumination,659,477,10.33,1.4072,0.7071,0.8467,0.9150,1,1,1,0.0000,0.5309,0.7186,0.8593
i_dome_1_6,illumination,1022,852,10.01,0.3508,0.8268,0.9305,0.9697,1,1,1,0.6492,0.8831,0.9298,0.9649
i_duda_1_2,illumination,914,900,9.57,0.2701,0.9803,0.9945,0.9967,1,1,1,0.7299,0.9100,0.9460,0.9730
i_duda_1_3,illumination,839,810,9.72,0.4631,0.9642,0.9845,0.9964,1,1,1,0.5369,0.8456,0.9074,0.9537
i_duda_1_4,illumination,793,760,9.22,0.5266,0.9496,0.9861,0.9924,1,1,1,0.4734,0.8245,0.8947,0.9473
i_duda_1_5,illumination,746,702,9.41,0.4164,0.9303,0.9772,0.9933,1,1,1,0.5836,0.8612,0.9167,0.9584
i_duda_1_6,illumination,658,591,9.07,0.8568,0.8875,0.9650,0.9863,1,1,1,0.1432,0.7144,0.8286,0.9143
