timestamp,total_kpts0,total_kpts1,matched_kpts,inliers,fps,gpu_usage_%,gpu_memory_mb,cpu_usage_%,memory_mb
2026-01-20 17:30:46.790,4096,4096,4096,4096,3.280162166220376,80,19.39208984375,0.0,1609.046875
2026-01-20 17:30:46.863,4096,4096,2312,1966,8.036291617941691,80,19.39208984375,123.6,1628.15625
2026-01-20 17:30:46.931,4096,4096,2285,1897,11.463379970657623,80,19.39208984375,132.1,1651.3125
2026-01-20 17:30:46.997,4096,4096,2222,1873,14.03543070323129,80,19.39208984375,105.9,1654.15625
2026-01-20 17:30:47.062,4096,4096,2183,1798,16.076762189255593,80,19.39208984375,123.8,1650.9765625
2026-01-20 17:30:47.122,4096,4096,2183,1798,17.82770888388022,80,19.39208984375,131.5,1654.140625
2026-01-20 17:30:47.184,4096,4096,2157,1736,19.259954511625182,80,19.39208984375,97.6,1654.140625
2026-01-20 17:30:47.247,4096,4096,2257,1856,20.421036914897414,80,19.39208984375,111.0,1654.140625
2026-01-20 17:30:47.311,4096,4096,2257,1856,21.37515202513822,63,19.39208984375,124.5,1654.140625
2026-01-20 17:30:47.373,4096,4096,2293,1892,22.251856700007874,63,19.39208984375,112.8,1654.140625
2026-01-20 17:30:47.439,4096,4096,2315,1912,22.927181267887377,63,19.39208984375,106.7,1654.140625
2026-01-20 17:30:47.501,4096,4096,2316,1992,23.594240372228892,63,19.39208984375,112.7,1654.140625
2026-01-20 17:30:47.562,4096,4096,2316,1992,24.20604278468664,63,19.39208984375,113.9,1654.140625
2026-01-20 17:30:47.625,4096,4096,2437,2031,24.72553367457532,63,19.39208984375,95.7,1654.140625
2026-01-20 17:30:47.688,4096,4096,2435,2096,25.182117698499816,63,19.39208984375,126.8,1650.98046875
2026-01-20 17:30:47.750,4096,4096,2359,2054,33.113266162468506,63,19.39208984375,128.7,1654.48046875
2026-01-20 17:30:47.813,4096,4096,2359,2054,33.473007792777146,63,19.39208984375,96.2,1650.8984375
2026-01-20 17:30:47.875,4096,4096,2379,2102,33.62875603467076,63,19.39208984375,128.6,1654.1796875
2026-01-20 17:30:47.940,4096,4096,2423,2117,33.65549721443514,63,19.39208984375,107.8,1651.4453125
2026-01-20 17:30:48.001,4096,4096,2423,2117,33.79733116593416,63,19.39208984375,131.4,1654.0703125
2026-01-20 17:30:48.062,4096,4096,2422,2141,33.758694608175865,63,19.39208984375,113.5,1651.00390625
2026-01-20 17:30:48.123,4096,4096,2451,2141,33.80069938898825,63,19.39208984375,132.3,1654.72265625
2026-01-20 17:30:48.183,4096,4096,2347,1998,33.89168590701498,63,19.39208984375,115.5,1653.9921875
2026-01-20 17:30:48.244,4096,4096,2347,1998,34.03423300318571,63,19.39208984375,115.5,1661.4296875
2026-01-20 17:30:48.306,4096,4096,2370,2053,34.056018116423516,62,19.39208984375,113.0,1651.0234375
2026-01-20 17:30:48.369,4096,4096,2404,2082,34.16645804064596,62,19.39208984375,111.6,1650.4765625
2026-01-20 17:30:48.438,4096,4096,2384,2042,33.90246110471658,62,19.39208984375,115.3,1653.9765625
2026-01-20 17:30:48.500,4096,4096,2384,2042,33.894981659731656,62,19.39208984375,113.6,1653.9765625
2026-01-20 17:30:48.563,4096,4096,2335,1967,33.86497836695543,62,19.39208984375,125.9,1651.34765625
2026-01-20 17:30:48.626,4096,4096,2378,1989,33.86602653696127,62,19.39208984375,111.7,1651.5703125
2026-01-20 17:30:48.690,4096,4096,2378,1989,33.809254605915086,62,19.39208984375,124.6,1654.4140625
2026-01-20 17:30:48.753,4096,4096,2410,2074,33.79644155871364,62,19.39208984375,95.9,1650.96875
2026-01-20 17:30:48.815,4096,4096,2394,2091,33.7902609894979,62,19.39208984375,128.2,1653.59375
