timestamp,total_kpts0,total_kpts1,matched_kpts,inliers,fps,gpu_usage_%,gpu_memory_mb,cpu_usage_%,memory_mb
2026-01-20 17:30:30.030,4095,4095,3999,3998,3.843996733664427,0,15.0732421875,0.0,1423.30078125
2026-01-20 17:30:30.085,4095,4095,2028,1868,9.64754880161931,0,15.0732421875,127.5,1439.54296875
2026-01-20 17:30:30.140,4095,4095,1938,1739,13.86996117750544,0,15.0732421875,145.5,1451.22265625
2026-01-20 17:30:30.192,4095,4095,1761,1584,17.12062641626499,0,15.0732421875,135.8,1448.03515625
2026-01-20 17:30:30.244,4095,4095,1761,1584,19.657288307349262,0,15.0732421875,133.4,1458.46875
2026-01-20 17:30:30.317,4095,4095,1496,1303,22.828763572418968,61,15.0732421875,123.9,1458.51953125
2026-01-20 17:30:30.390,4095,4095,1366,1145,25.23100072106265,61,15.0732421875,121.9,1451.05859375
2026-01-20 17:30:30.441,4095,4095,1143,976,26.487424975751896,61,15.0732421875,138.2,1461.99609375
2026-01-20 17:30:30.513,4095,4095,1143,976,28.21060915096862,61,15.0732421875,125.0,1451.05859375
2026-01-20 17:30:30.584,4095,4095,1135,926,29.680474523352196,61,15.0732421875,126.8,1458.6640625
2026-01-20 17:30:30.655,4095,4095,1301,1110,30.917458206875434,61,15.0732421875,127.0,1453.828125
2026-01-20 17:30:30.727,4095,4095,1477,1274,31.941001688764686,61,15.0732421875,125.2,1457.72265625
2026-01-20 17:30:30.799,4095,4095,1242,1059,43.55231246294324,61,15.0732421875,111.6,1454.4921875
2026-01-20 17:30:30.870,4095,4095,1488,1333,44.06796804025577,61,15.0732421875,139.5,1457.7421875
2026-01-20 17:30:30.941,4095,4095,1488,1333,44.56977451779793,61,15.0732421875,126.3,1461.0234375
2026-01-20 17:30:31.012,4095,4095,1544,1358,44.84048251162625,61,15.0732421875,113.9,1465.3984375
2026-01-20 17:30:31.086,4095,4095,1325,1139,44.71013537497899,61,15.0732421875,135.1,1461.9765625
2026-01-20 17:30:31.158,4095,4095,1467,1265,44.984984641433236,61,15.0732421875,138.4,1451.26953125
2026-01-20 17:30:31.233,4095,4095,1645,1491,44.80406319400405,61,15.0732421875,119.9,1447.5625
2026-01-20 17:30:31.307,4095,4095,1731,1561,44.592977699811286,53,15.0732421875,148.8,1458.37109375
2026-01-20 17:30:31.386,4095,4095,1731,1561,44.08683587235295,53,15.0732421875,101.7,1460.8125
2026-01-20 17:30:31.458,4095,4095,1535,1353,44.047682308376544,53,15.0732421875,137.4,1463.1796875
2026-01-20 17:30:31.529,4095,4095,1538,1352,44.11594127696962,53,15.0732421875,113.3,1463.1796875
2026-01-20 17:30:31.602,4095,4095,1661,1477,44.01395528125684,53,15.0732421875,123.0,1469.4765625
2026-01-20 17:30:31.676,4095,4095,1820,1667,43.83886638999061,53,15.0732421875,121.4,1462.078125
2026-01-20 17:30:31.750,4095,4095,1672,1492,43.650714138031994,53,15.0732421875,121.7,1448.3359375
2026-01-20 17:30:31.800,4095,4095,1672,1492,43.4617680217521,53,15.0732421875,120.6,1450.88671875
2026-01-20 17:30:31.851,4095,4095,1608,1442,43.48605571493297,53,15.0732421875,117.0,1451.046875
2026-01-20 17:30:31.904,4095,4095,1608,1442,43.07828196461346,53,15.0732421875,132.1,1451.34765625
2026-01-20 17:30:31.977,4095,4095,1760,1610,43.17672866823755,53,15.0732421875,136.9,1451.67578125
2026-01-20 17:30:32.031,4095,4095,1872,1730,42.95767156389141,53,15.0732421875,111.7,1451.62109375
2026-01-20 17:30:32.081,4095,4095,1872,1730,42.873246539076156,53,15.0732421875,120.0,1451.234375
2026-01-20 17:30:32.135,4095,4095,1909,1787,42.94811171024311,53,15.0732421875,149.8,1451.74609375
2026-01-20 17:30:32.208,4095,4095,1499,1320,42.87378704291463,53,15.0732421875,122.1,1458.83203125
2026-01-20 17:30:32.258,4095,4095,1499,1320,42.66912629919124,53,15.0732421875,119.4,1451.5234375
2026-01-20 17:30:32.309,4095,4095,1826,1660,42.55267803396663,55,15.0732421875,139.5,1455.10546875
2026-01-20 17:30:32.359,4095,4095,1859,1693,42.48707280490926,55,15.0732421875,119.8,1451.11328125
2026-01-20 17:30:32.414,4095,4095,1859,1693,42.091496708892265,55,15.0732421875,126.4,1451.40234375
2026-01-20 17:30:32.466,4095,4095,1639,1473,42.05175781119454,55,15.0732421875,116.6,1451.47265625
2026-01-20 17:30:32.539,4095,4095,1796,1641,42.046010680155696,55,15.0732421875,123.4,1465.47265625
2026-01-20 17:30:32.592,4095,4095,1796,1641,41.91812666005504,55,15.0732421875,131.2,1452.93359375
2026-01-20 17:30:32.642,4095,4095,1933,1765,42.069894755987555,55,15.0732421875,120.0,1460.3203125
2026-01-20 17:30:32.693,4095,4095,1933,1765,42.065267646023464,55,15.0732421875,136.3,1451.12109375
2026-01-20 17:30:32.744,4095,4095,1809,1641,41.93937729438296,55,15.0732421875,117.4,1451.71875
2026-01-20 17:30:32.805,4095,4095,1744,1577,41.56212314140899,55,15.0732421875,132.9,1451.19921875
2026-01-20 17:30:32.855,4095,4095,1744,1577,41.51013084541319,55,15.0732421875,137.7,1453.37109375
2026-01-20 17:30:32.907,4095,4095,1875,1689,41.61785197726696,55,15.0732421875,116.8,1451.65625
2026-01-20 17:30:32.957,4095,4095,1875,1689,41.58521310298651,55,15.0732421875,118.9,1451.59375
2026-01-20 17:30:33.008,4095,4095,1921,1753,41.454689934343456,55,15.0732421875,136.8,1453.65234375
2026-01-20 17:30:33.082,4095,4095,1714,1526,41.57372672757009,55,15.0732421875,136.2,1463.83203125
2026-01-20 17:30:33.146,4095,4095,1684,1484,40.787211986720315,55,15.0732421875,124.6,1461.39453125
2026-01-20 17:30:33.220,4095,4095,1954,1789,41.15146415271313,55,15.0732421875,121.5,1460.0546875
2026-01-20 17:30:33.293,4095,4095,1954,1789,41.22907608936055,55,15.0732421875,122.7,1471.2109375
2026-01-20 17:30:33.367,4095,4095,1895,1737,41.427734223241835,55,15.0732421875,122.5,1464.96875
2026-01-20 17:30:33.419,4095,4095,1696,1517,41.30592366475362,55,15.0732421875,115.0,1447.5390625
2026-01-20 17:30:33.494,4095,4095,1921,1756,41.36034171908101,55,15.0732421875,133.5,1447.609375
2026-01-20 17:30:33.568,4095,4095,2038,1910,42.087976963336075,55,15.0732421875,148.6,1458.72265625
2026-01-20 17:30:33.642,4095,4095,2038,1910,42.23108414794508,55,15.0732421875,135.1,1468.95703125
2026-01-20 17:30:33.715,4095,4095,2018,1877,42.42095447309388,55,15.0732421875,109.9,1468.9453125
2026-01-20 17:30:33.766,4095,4095,2099,1960,42.38950034749325,55,15.0732421875,136.0,1465.703125
2026-01-20 17:30:33.840,4095,4095,2089,1944,42.37792223800642,55,15.0732421875,122.2,1458.45703125
2026-01-20 17:30:33.915,4095,4095,2070,1920,43.16092624276759,55,15.0732421875,132.7,1468.796875
2026-01-20 17:30:33.966,4095,4095,2070,1920,43.10295488356846,55,15.0732421875,97.9,1459.70703125
2026-01-20 17:30:34.018,4095,4095,2066,1944,42.945883644271944,55,15.0732421875,117.1,1453.17578125
2026-01-20 17:30:34.068,4095,4095,2066,1944,42.94012399248005,55,15.0732421875,138.4,1463.609375
2026-01-20 17:30:34.120,4095,4095,2121,1984,42.723063451475895,55,15.0732421875,134.5,1453.0625
2026-01-20 17:30:34.172,4095,4095,2121,1984,42.7482604838948,55,15.0732421875,135.0,1463.7890625
2026-01-20 17:30:34.224,4095,4095,2056,1923,42.64805499715802,55,15.0732421875,116.7,1454.64453125
2026-01-20 17:30:34.275,4095,4095,1905,1740,42.49569653341709,55,15.0732421875,135.0,1452.40234375
2026-01-20 17:30:34.327,4095,4095,1905,1740,42.37237098696358,53,15.0732421875,134.6,1453.4375
2026-01-20 17:30:34.381,4095,4095,2020,1882,42.08500675612399,53,15.0732421875,129.4,1456.78515625
2026-01-20 17:30:34.456,4095,4095,2046,1897,42.00802641686689,53,15.0732421875,107.7,1466.15234375
2026-01-20 17:30:34.530,4095,4095,2121,1988,42.12568291924353,53,15.0732421875,135.1,1466.65625
2026-01-20 17:30:34.580,4095,4095,2121,1988,42.09586201105413,53,15.0732421875,99.7,1463.265625
2026-01-20 17:30:34.631,4095,4095,2089,1963,41.99333401637361,53,15.0732421875,137.7,1460.3828125
2026-01-20 17:30:34.705,4095,4095,2115,1973,42.092651313652496,53,15.0732421875,121.7,1451.609375
