timestamp,total_kpts0,total_kpts1,matched_kpts,inliers,fps,gpu_usage_%,gpu_memory_mb,cpu_usage_%,memory_mb
2026-01-20 17:40:54.226,1464,1464,1464,1464,4.06801255037365,0,8.314453125,0.0,1424.2421875
2026-01-20 17:40:54.290,1464,1586,1094,806,16.572525423983297,0,8.314453125,170.7,1456.359375
2026-01-20 17:40:54.347,1464,1586,1094,806,25.484602396510486,0,8.314453125,157.1,1464.01171875
2026-01-20 17:40:54.408,1464,1736,1119,799,31.903126188484066,37,8.314453125,131.8,1464.11328125
2026-01-20 17:40:54.466,1464,1987,1131,787,37.03695115806752,37,8.314453125,154.5,1464.109375
2026-01-20 17:40:54.525,1464,1987,1131,787,41.108210545180796,37,8.314453125,171.2,1463.92578125
2026-01-20 17:40:54.577,1464,2048,1083,708,43.03774080208503,37,8.314453125,135.3,1463.8359375
2026-01-20 17:40:54.634,1464,2048,1097,705,46.005074481749844,37,8.314453125,157.0,1464.34765625
2026-01-20 17:40:54.692,1464,2048,1097,705,75.03231665612203,37,8.314453125,137.6,1463.8828125
2026-01-20 17:40:54.749,1464,2048,1051,677,75.61096405704963,37,8.314453125,173.9,1467.39453125
2026-01-20 17:40:54.811,1464,2048,1025,601,74.98281991721619,37,8.314453125,146.7,1463.8046875
2026-01-20 17:40:54.871,1464,2048,1025,601,75.11477723295356,37,8.314453125,131.9,1470.82421875
2026-01-20 17:40:54.929,1464,2048,959,543,75.2731729990973,37,8.314453125,157.6,1463.7265625
2026-01-20 17:40:54.984,1464,2048,913,476,76.05215075632618,37,8.314453125,180.4,1464.109375
2026-01-20 17:40:55.040,1464,2048,913,476,77.91706168327542,37,8.314453125,143.4,1463.7421875
2026-01-20 17:40:55.098,1464,2048,983,589,77.70371353849859,37,8.314453125,171.0,1463.14453125
2026-01-20 17:40:55.154,1464,1923,1018,634,78.36734693877551,37,8.314453125,125.5,1467.7734375
2026-01-20 17:40:55.210,1464,1923,1018,634,78.62167731583479,37,8.314453125,143.0,1467.171875
2026-01-20 17:40:55.268,1464,2048,1015,629,79.63817950519301,37,8.314453125,137.3,1464.07421875
2026-01-20 17:40:55.326,1464,1811,1007,670,79.53599150463958,37,8.314453125,138.8,1467.48046875
2026-01-20 17:40:55.382,1464,1811,1007,670,79.59294278983977,37,8.314453125,124.7,1467.6171875
2026-01-20 17:40:55.439,1464,2048,1007,624,79.26773063272256,35,8.314453125,140.3,1467.35546875
2026-01-20 17:40:55.495,1464,2048,1007,624,79.64498457156421,35,8.314453125,143.5,1463.8828125
2026-01-20 17:40:55.553,1464,2048,966,593,79.59022417996133,35,8.314453125,155.3,1464.08984375
2026-01-20 17:40:55.610,1464,2048,1030,691,79.4260930711406,35,8.314453125,157.6,1470.84765625
2026-01-20 17:40:55.668,1464,2048,1030,691,79.11517144464949,35,8.314453125,154.0,1463.4375
2026-01-20 17:40:55.726,1464,1715,999,679,79.18093754208267,35,8.314453125,155.4,1464.625
2026-01-20 17:40:55.784,1464,1630,970,688,79.06004408242458,35,8.314453125,156.1,1464.44921875
2026-01-20 17:40:55.842,1464,1630,970,688,78.7868875862354,35,8.314453125,155.0,1464.3203125
2026-01-20 17:40:55.906,1464,2048,979,646,77.09668861187615,35,8.314453125,140.7,1464.609375
2026-01-20 17:40:55.958,1464,2048,989,633,75.52324052966873,35,8.314453125,154.4,1464.38671875
2026-01-20 17:40:56.019,1464,2048,989,633,74.74270521420591,35,8.314453125,163.9,1464.484375
2026-01-20 17:40:56.076,1464,1929,1046,721,74.85996454196066,35,8.314453125,158.3,1464.1796875
2026-01-20 17:40:56.134,1464,1805,1025,724,74.87274875890544,35,8.314453125,137.0,1463.9140625
2026-01-20 17:40:56.192,1464,1805,1025,724,74.84486964362934,35,8.314453125,155.6,1471.234375
2026-01-20 17:40:56.250,1464,2048,1004,644,74.7013941824762,35,8.314453125,137.6,1471.21484375
2026-01-20 17:40:56.309,1464,2048,989,631,74.50491748920876,35,8.314453125,151.9,1464.82421875
2026-01-20 17:40:56.370,1464,2048,1068,714,75.33897386677907,35,8.314453125,147.6,1464.13671875
2026-01-20 17:40:56.427,1464,2048,1068,714,77.34762724366855,35,8.314453125,158.8,1463.84765625
2026-01-20 17:40:56.485,1464,1852,1051,728,77.20421003029779,35,8.314453125,154.9,1464.66796875
2026-01-20 17:40:56.542,1464,1871,1054,722,77.40758148061568,35,8.314453125,140.6,1464.61328125
2026-01-20 17:40:56.598,1464,1871,1054,722,77.90987331739997,35,8.314453125,177.5,1464.5625
2026-01-20 17:40:56.653,1464,2048,1005,656,78.23491155532068,35,8.314453125,145.4,1464.57421875
2026-01-20 17:40:56.711,1464,2048,1005,656,78.34290186429143,35,8.314453125,156.8,1465.07421875
2026-01-20 17:40:56.766,1464,1953,1053,733,79.54866265264371,35,8.314453125,161.9,1464.625
2026-01-20 17:40:56.826,1464,2048,1074,694,79.101742915966,35,8.314453125,149.7,1468.3125
2026-01-20 17:40:56.886,1464,2048,993,619,78.5574741563269,35,8.314453125,149.8,1464.72265625
