timestamp,total_kpts0,total_kpts1,matched_kpts,inliers,fps,gpu_usage_%,gpu_memory_mb,cpu_usage_%,memory_mb
2026-01-20 17:41:12.558,1630,1630,1630,1630,4.095616035996625,9,8.52978515625,0.0,1428.078125
2026-01-20 17:41:12.610,1630,1721,1207,802,13.915413753662941,9,8.52978515625,154.9,1450.80078125
2026-01-20 17:41:12.669,1630,1988,1215,752,23.51037613034589,9,8.52978515625,170.3,1450.66796875
2026-01-20 17:41:12.720,1630,1988,1215,752,28.458217243563688,9,8.52978515625,156.5,1450.83203125
2026-01-20 17:41:12.782,1630,2048,1211,730,33.886209619301944,9,8.52978515625,159.8,1457.3125
2026-01-20 17:41:12.843,1630,2048,1175,676,38.247817681626294,9,8.52978515625,164.8,1450.46875
2026-01-20 17:41:12.904,1630,2048,1163,626,41.77056389334994,9,8.52978515625,164.8,1450.203125
2026-01-20 17:41:12.956,1630,2048,1163,626,43.46723532483269,9,8.52978515625,133.1,1449.97265625
2026-01-20 17:41:13.018,1630,2048,1073,562,45.92363987264066,9,8.52978515625,146.2,1449.9921875
2026-01-20 17:41:13.078,1630,2048,1051,536,71.54434637644655,9,8.52978515625,150.2,1449.72265625
2026-01-20 17:41:13.136,1630,2048,1051,536,71.67071453633285,9,8.52978515625,171.2,1453.5859375
2026-01-20 17:41:13.195,1630,2048,1011,527,73.26606603948814,9,8.52978515625,154.2,1453.0859375
2026-01-20 17:41:13.252,1630,2048,1025,595,73.93971018580545,9,8.52978515625,156.1,1454.02734375
2026-01-20 17:41:13.310,1630,2048,1025,595,74.55873281857446,9,8.52978515625,157.0,1450.125
2026-01-20 17:41:13.367,1630,1543,955,594,76.14401079566599,9,8.52978515625,157.4,1450.4609375
2026-01-20 17:41:13.426,1630,1838,960,551,76.78997006006296,35,8.52978515625,150.8,1451.96875
2026-01-20 17:41:13.486,1630,1838,960,551,76.91468663296162,35,8.52978515625,168.0,1450.59375
2026-01-20 17:41:13.547,1630,1551,913,563,76.6136097117243,35,8.52978515625,163.1,1450.0390625
2026-01-20 17:41:13.605,1630,1474,909,578,76.88117946806626,35,8.52978515625,137.7,1449.8984375
