timestamp,total_kpts0,total_kpts1,matched_kpts,inliers,fps,gpu_usage_%,gpu_memory_mb,cpu_usage_%,memory_mb
2026-01-20 17:13:43.863,0,0,1974,1974,3.854980873548513,0,111.52978515625,0.0,1470.56640625
2026-01-20 17:13:43.926,0,0,1873,1838,9.42318585740882,0,111.52978515625,110.6,1486.31640625
2026-01-20 17:13:43.990,0,0,1877,1821,13.243107389585623,0,111.52978515625,140.7,1508.41015625
2026-01-20 17:13:44.050,0,0,1872,1815,16.131016689156226,0,111.52978515625,100.9,1508.41015625
2026-01-20 17:13:44.109,0,0,1872,1815,18.36732870736873,0,111.52978515625,117.4,1511.69140625
2026-01-20 17:13:44.167,0,0,1870,1791,20.241660912041542,73,111.52978515625,122.8,1515.19140625
2026-01-20 17:13:44.222,0,0,1856,1673,21.80565333435711,73,111.52978515625,143.2,1515.19140625
2026-01-20 17:13:44.279,0,0,1856,1673,23.087852618360248,73,111.52978515625,105.2,1515.19140625
2026-01-20 17:13:44.336,0,0,1840,1672,24.173941580993688,73,111.52978515625,105.2,1515.19140625
2026-01-20 17:13:44.394,0,0,1840,1594,25.076172723119157,73,111.52978515625,103.8,1515.19140625
2026-01-20 17:13:44.452,0,0,1840,1594,25.869656036109276,73,111.52978515625,121.6,1518.69140625
2026-01-20 17:13:44.509,0,0,1846,1674,26.584363314793624,73,111.52978515625,122.9,1518.91015625
2026-01-20 17:13:44.566,0,0,1859,1802,27.208199907781655,73,111.52978515625,104.8,1511.52734375
2026-01-20 17:13:44.623,0,0,1859,1802,27.774872035101748,73,111.52978515625,123.6,1515.24609375
2026-01-20 17:13:44.680,0,0,1846,1765,28.280122788021863,73,111.52978515625,105.3,1515.24609375
2026-01-20 17:13:44.739,0,0,1846,1765,36.481017010773904,73,111.52978515625,118.0,1515.24609375
2026-01-20 17:13:44.795,0,0,1856,1816,36.757521644089,73,111.52978515625,107.7,1515.24609375
2026-01-20 17:13:44.851,0,0,1850,1754,37.044050727417414,73,111.52978515625,124.3,1515.24609375
2026-01-20 17:13:44.907,0,0,1850,1754,37.2047981308472,73,111.52978515625,124.0,1515.24609375
