PairName,SeqType,NumMatches,Inliers,TimeMS,H_Error,MMA@3,MMA@5,MMA@7,MHA_Acc@3,MHA_Acc@5,MHA_Acc@7,AUC@1,AUC@3,AUC@5,AUC@10
i_duda_1_4,illumination,623,600,3.30,0.4743,0.9567,0.9872,0.9920,1,1,1,0.5257,0.8419,0.9051,0.9526
i_duda_1_5,illumination,586,557,3.29,0.6584,0.9386,0.9829,0.9949,1,1,1,0.3416,0.7805,0.8683,0.9342
i_duda_1_6,illumination,491,451,3.34,0.2769,0.9287,0.9695,0.9776,1,1,1,0.7231,0.9077,0.9446,0.9723
i_fenis_1_2,illumination,1439,1338,4.46,0.2728,0.9249,0.9694,0.9840,1,1,1,0.7272,0.9091,0.9454,0.9727
i_fenis_1_3,illumination,1277,1026,4.63,0.4962,0.8011,0.8700,0.9107,1,1,1,0.5038,0.8346,0.9008,0.9504
i_fenis_1_4,illumination,958,497,4.26,0.7930,0.5094,0.6023,0.6482,1,1,1,0.2070,0.7357,0.8414,0.9207
i_fenis_1_5,illumination,876,369,4.20,0.9652,0.4053,0.4806,0.5308,1,1,1,0.0348,0.6783,0.8070,0.9035
i_fenis_1_6,illumination,921,482,4.67,1.2900,0.5016,0.5907,0.6471,1,1,1,0.0000,0.5700,0.7420,0.8710
i_fog_1_2,illumination,1210,1105,4.97,0.2075,0.9149,0.9603,0.9694,1,1,1,0.7925,0.9308,0.9585,0.9793
i_fog_1_3,illumination,987,840,3.93,0.2947,0.8521,0.9078,0.9240,1,1,1,0.7053,0.9018,0.9411,0.9705
i_fog_1_4,illumination,895,754,3.79,0.3632,0.8436,0.8950,0.9184,1,1,1,0.6368,0.8789,0.9274,0.9637
i_fog_1_5,illumination,637,513,3.77,0.4158,0.8022,0.8273,0.8383,1,1,1,0.5842,0.8614,0.9168,0.9584
i_fog_1_6,illumination,531,408,3.55,0.4362,0.7665,0.7966,0.8117,1,1,1,0.5638,0.8546,0.9128,0.9564
i_fruits_1_2,illumination,1227,1121,10.82,0.1343,0.9136,0.9544,0.9731,1,1,1,0.8657,0.9552,0.9731,0.9866
i_fruits_1_3,illumination,1220,1065,5.74,0.2705,0.8705,0.9418,0.9664,1,1,1,0.7295,0.9098,0.9459,0.9729
i_fruits_1_4,illumination,1196,1055,4.57,0.3867,0.8813,0.9398,0.9632,1,1,1,0.6133,0.8711,0.9227,0.9613
i_fruits_1_5,illumination,1191,1033,4.64,0.4452,0.8665,0.9412,0.9656,1,1,1,0.5548,0.8516,0.9110,0.9555
i_fruits_1_6,illumination,1220,1080,4.60,0.4154,0.8811,0.9541,0.9738,1,1,1,0.5846,0.8615,0.9169,0.9585
i_gonnenberg_1_2,illumination,1398,1258,4.23,0.0000,0.9027,0.9278,0.9371,1,1,1,1.0000,1.0000,1.0000,1.0000
i_gonnenberg_1_3,illumination,1409,1258,4.30,0.9544,0.8921,0.9326,0.9503,1,1,1,0.0456,0.6819,0.8091,0.9046
i_gonnenberg_1_4,illumination,1327,1164,4.50,0.5541,0.8651,0.9103,0.9307,1,1,1,0.4459,0.8153,0.8892,0.9446
i_gonnenberg_1_5,illumination,1344,1213,4.29,0.4894,0.9033,0.9293,0.9479,1,1,1,0.5106,0.8369,0.9021,0.9511
i_gonnenberg_1_6,illumination,1357,1213,4.16,0.6144,0.8924,0.9241,0.9396,1,1,1,0.3856,0.7952,0.8771,0.9386
i_greenhouse_1_2,illumination,1542,1324,4.92,0.3034,0.8593,0.9079,0.9436,1,1,1,0.6966,0.8989,0.9393,0.9697
i_greenhouse_1_3,illumination,1512,1297,4.79,0.5462,0.8585,0.9074,0.9292,1,1,1,0.4538,0.8179,0.8908,0.9454
i_greenhouse_1_4,illumination,1424,1174,5.06,0.4695,0.8202,0.8820,0.9115,1,1,1,0.5305,0.8435,0.9061,0.9530
i_greenhouse_1_5,illumination,1427,1145,5.05,0.5713,0.8052,0.8690,0.8984,1,1,1,0.4287,0.8096,0.8857,0.9429
i_greenhouse_1_6,illumination,1300,967,5.00,0.7361,0.7392,0.8131,0.8431,1,1,1,0.2639,0.7546,0.8528,0.9264
i_greentea_1_2,illumination,1137,1013,4.08,0.0000,0.8936,0.9173,0.9358,1,1,1,1.0000,1.0000,1.0000,1.0000
i_greentea_1_3,illumination,1333,1259,4.97,0.2003,0.9445,0.9662,0.9782,1,1,1,0.7997,0.9332,0.9599,0.9800
i_greentea_1_4,illumination,1345,1278,4.63,0.1662,0.9509,0.9710,0.9807,1,1,1,0.8338,0.9446,0.9668,0.9834
i_greentea_1_5,illumination,1301,1245,4.68,0.0966,0.9562,0.9708,0.9777,1,1,1,0.9034,0.9678,0.9807,0.9903
i_greentea_1_6,illumination,1143,1050,4.73,0.3416,0.9195,0.9501,0.9668,1,1,1,0.6584,0.8861,0.9317,0.9658
i_indiana_1_2,illumination,1361,1106,4.77,0.4439,0.8016,0.8861,0.9265,1,1,1,0.5561,0.8520,0.9112,0.9556
i_indiana_1_3,illumination,1319,1022,4.57,0.4872,0.7710,0.8628,0.9105,1,1,1,0.5128,0.8376,0.9026,0.9513
i_indiana_1_4,illumination,1282,957,4.84,0.6275,0.7332,0.8354,0.8869,1,1,1,0.3725,0.7908,0.8745,0.9373
i_indiana_1_5,illumination,1238,882,5.02,0.8616,0.7027,0.7989,0.8498,1,1,1,0.1384,0.7128,0.8277,0.9138
i_indiana_1_6,illumination,1204,850,4.78,0.7085,0.6860,0.7907,0.8439,1,1,1,0.2915,0.7638,0.8583,0.9292
i_kions_1_2,illumination,676,552,10.60,0.9254,0.7959,0.8876,0.9142,1,1,1,0.0746,0.6915,0.8149,0.9075
i_kions_1_3,illumination,717,551,3.44,0.3904,0.7448,0.8424,0.8842,1,1,1,0.6096,0.8699,0.9219,0.9610
i_kions_1_4,illumination,613,457,3.41,0.7726,0.7276,0.8662,0.9070,1,1,1,0.2274,0.7425,0.8455,0.9227
i_kions_1_5,illumination,613,471,3.50,0.7227,0.7439,0.8695,0.9021,1,1,1,0.2773,0.7591,0.8555,0.9277
i_kions_1_6,illumination,676,478,3.66,0.5272,0.6982,0.7811,0.8210,1,1,1,0.4728,0.8243,0.8946,0.9473
i_ktirio_1_2,illumination,988,947,3.93,0.1797,0.9585,0.9787,0.9868,1,1,1,0.8203,0.9401,0.9641,0.9820
i_ktirio_1_3,illumination,850,705,4.28,0.6539,0.8188,0.8835,0.9118,1,1,1,0.3461,0.7820,0.8692,0.9346
i_ktirio_1_4,illumination,797,581,4.53,1.5457,0.7189,0.7967,0.8545,1,1,1,0.0000,0.4848,0.6909,0.8454
i_ktirio_1_5,illumination,804,609,4.11,0.8741,0.7550,0.8184,0.8545,1,1,1,0.1259,0.7086,0.8252,0.9126
i_ktirio_1_6,illumination,728,494,4.97,1.1770,0.6676,0.7582,0.8324,1,1,1,0.0000,0.6077,0.7646,0.8823
i_kurhaus_1_2,illumination,1511,1396,5.53,0.1449,0.9246,0.9576,0.9669,1,1,1,0.8551,0.9517,0.9710,0.9855
i_kurhaus_1_3,illumination,1409,1241,5.07,0.1899,0.8815,0.9255,0.9482,1,1,1,0.8101,0.9367,0.9620,0.9810
i_kurhaus_1_4,illumination,1319,1104,4.45,0.2490,0.8400,0.8817,0.9067,1,1,1,0.7510,0.9170,0.9502,0.9751
i_kurhaus_1_5,illumination,1281,1024,4.53,0.4885,0.7970,0.8618,0.8821,1,1,1,0.5115,0.8372,0.9023,0.9512
i_kurhaus_1_6,illumination,1238,924,4.78,0.6894,0.7439,0.8231,0.8489,1,1,1,0.3106,0.7702,0.8621,0.9311
i_leuven_1_2,illumination,981,936,3.85,0.8794,0.9551,0.9847,0.9918,1,1,1,0.1206,0.7069,0.8241,0.9121
i_leuven_1_3,illumination,985,938,3.75,1.0859,0.9503,0.9797,0.9858,1,1,1,0.0000,0.6380,0.7828,0.8914
i_leuven_1_4,illumination,968,902,3.79,1.8067,0.9256,0.9669,0.9783,1,1,1,0.0000,0.3978,0.6387,0.8193
i_leuven_1_5,illumination,917,837,3.82,1.2936,0.9084,0.9520,0.9662,1,1,1,0.0000,0.5688,0.7413,0.8706
i_leuven_1_6,illumination,877,765,4.62,7.2013,0.7104,0.8597,0.9145,0,0,0,0.0000,0.0000,0.0000,0.2799
i_lionday_1_2,illumination,965,648,4.15,1.1227,0.6632,0.7523,0.8083,1,1,1,0.0000,0.6258,0.7755,0.8877
i_lionday_1_3,illumination,1010,724,4.25,1.3158,0.7139,0.7842,0.8198,1,1,1,0.0000,0.5614,0.7368,0.8684
i_lionday_1_4,illumination,828,353,5.80,3.0396,0.3551,0.5121,0.5930,0,1,1,0.0000,0.0000,0.3921,0.6960
i_lionday_1_5,illumination,944,510,4.90,3.0294,0.4693,0.6250,0.6960,0,1,1,0.0000,0.0000,0.3941,0.6971
i_lionday_1_6,illumination,1030,700,4.42,1.6680,0.6602,0.7602,0.8087,1,1,1,0.0000,0.4440,0.6664,0.8332
i_lionnight_1_2,illumination,1305,1189,5.14,0.7946,0.9065,0.9364,0.9433,1,1,1,0.2054,0.7351,0.8411,0.9205
i_lionnight_1_3,illumination,1089,897,4.50,1.0908,0.8118,0.8549,0.8705,1,1,1,0.0000,0.6364,0.7818,0.8909
i_lionnight_1_4,illumination,1432,1345,4.74,0.7970,0.9330,0.9567,0.9623,1,1,1,0.2030,0.7343,0.8406,0.9203
i_lionnight_1_5,illumination,1389,1285,4.54,1.3978,0.9186,0.9381,0.9453,1,1,1,0.0000,0.5341,0.7204,0.8602
