timestamp,total_kpts0,total_kpts1,matched_kpts,inliers,fps,gpu_usage_%,gpu_memory_mb,cpu_usage_%,memory_mb
2026-01-20 17:31:26.136,2048,2048,2047,2047,3.4960603405952875,0,61.669921875,0.0,1475.12109375
2026-01-20 17:31:26.234,2048,2048,1238,1170,5.2534394132205735,0,61.6884765625,112.8,1482.28125
2026-01-20 17:31:26.325,2048,2048,1237,1142,6.380165825639694,83,61.669921875,109.6,1488.09375
2026-01-20 17:31:26.418,2048,2048,1240,1157,7.134990218593178,83,61.6884765625,107.1,1498.12109375
2026-01-20 17:31:26.502,2048,2048,1170,1081,7.783476917001563,83,61.6884765625,107.5,1498.8984375
2026-01-20 17:31:26.586,2048,2048,1144,1042,8.28532861701273,83,61.6884765625,107.0,1499.1015625
2026-01-20 17:31:26.669,2048,2048,1136,1044,8.690179577515858,83,61.669921875,120.0,1505.4453125
2026-01-20 17:31:26.753,2048,2048,1148,1048,9.01970794521903,83,61.669921875,107.2,1496.76171875
2026-01-20 17:31:26.838,2048,2048,1182,1095,9.28485435818601,83,61.669921875,94.8,1500.3125
2026-01-20 17:31:26.922,2048,2048,1165,1067,9.512539244318235,83,61.669921875,119.1,1503.390625
2026-01-20 17:31:27.005,2048,2048,1223,1138,9.714123050957657,83,61.669921875,108.3,1503.390625
2026-01-20 17:31:27.088,2048,2048,1251,1178,9.887733404160688,83,61.669921875,96.2,1510.828125
2026-01-20 17:31:27.171,2048,2048,1181,1096,10.040635459388112,83,61.669921875,120.4,1510.828125
2026-01-20 17:31:27.254,2048,2048,1160,1069,10.179486517179802,83,61.669921875,109.1,1510.828125
2026-01-20 17:31:27.337,2048,2048,1229,1138,10.296189982112669,90,61.669921875,95.7,1500.515625
2026-01-20 17:31:27.426,2048,2048,1244,1161,10.366467870974757,90,61.669921875,112.8,1507.078125
2026-01-20 17:31:27.514,2048,2048,1205,1116,10.431444389485513,90,61.669921875,102.7,1508.609375
2026-01-20 17:31:27.597,2048,2048,1219,1130,10.520372023958824,90,61.669921875,108.0,1499.69140625
2026-01-20 17:31:27.680,2048,2048,1252,1174,10.5988271726114,90,61.669921875,119.6,1514.12890625
2026-01-20 17:31:27.765,2048,2048,1255,1166,10.667621613262906,90,61.669921875,95.0,1502.36328125
2026-01-20 17:31:27.848,2048,2048,1211,1137,10.735749597776802,90,61.669921875,108.0,1505.42578125
2026-01-20 17:31:27.934,2048,2048,1125,1022,10.785279466792213,90,61.669921875,116.7,1502.23046875
2026-01-20 17:31:28.016,2048,2048,1223,1147,10.846427286464705,90,61.669921875,96.8,1505.51171875
2026-01-20 17:31:28.100,2048,2048,1240,1160,10.898957649418886,90,61.669921875,107.7,1506.60546875
2026-01-20 17:31:28.183,2048,2048,1269,1197,10.95095435062362,90,61.669921875,108.2,1499.77734375
2026-01-20 17:31:28.266,2048,2048,1269,1197,10.997971487059129,90,61.669921875,108.3,1503.05859375
2026-01-20 17:31:28.349,2048,2048,1231,1142,11.042673732914364,89,61.669921875,108.4,1508.96484375
2026-01-20 17:31:28.438,2048,2048,1261,1189,11.058244321163384,89,61.669921875,112.3,1508.96484375
2026-01-20 17:31:28.523,2048,2048,1252,1171,11.095453242675859,89,61.669921875,106.9,1502.07421875
2026-01-20 17:31:28.606,2048,2048,1170,1066,11.130347157274594,89,61.669921875,95.6,1503.16796875
2026-01-20 17:31:28.690,2048,2048,1236,1143,12.04137407939018,89,61.669921875,118.8,1501.7578125
2026-01-20 17:31:28.774,2048,2048,1234,1144,12.105016830064212,89,61.669921875,95.6,1506.5703125
2026-01-20 17:31:28.858,2048,2048,1155,1075,12.142457703508695,89,61.669921875,106.8,1502.1640625
2026-01-20 17:31:28.942,2048,2048,1227,1135,12.18597695407715,89,61.669921875,107.6,1503.2578125
2026-01-20 17:31:29.026,2048,2048,1267,1173,12.185613476764905,89,61.669921875,95.4,1506.9765625
2026-01-20 17:31:29.109,2048,2048,1266,1183,12.187612870356425,89,61.669921875,119.7,1500.25
2026-01-20 17:31:29.193,2048,2048,1121,1037,12.186431331211564,89,61.669921875,107.7,1500.08984375
2026-01-20 17:31:29.277,2048,2048,1189,1089,12.18442996552159,89,61.669921875,107.3,1506.875
2026-01-20 17:31:29.360,2048,2048,1227,1136,12.189949474761892,89,61.669921875,108.0,1499.84375
2026-01-20 17:31:29.449,2048,2048,1180,1096,12.164025534675158,89,61.669921875,100.9,1503.34375
2026-01-20 17:31:29.533,2048,2048,1220,1124,12.162027994414109,89,61.669921875,107.7,1507.0625
2026-01-20 17:31:29.616,2048,2048,1263,1184,12.160624582860503,89,61.669921875,119.6,1500.16796875
2026-01-20 17:31:29.700,2048,2048,1268,1192,12.157883340510752,89,61.669921875,95.6,1506.94921875
2026-01-20 17:31:29.785,2048,2048,1268,1186,12.148560859038538,89,61.669921875,106.4,1503.35546875
