PairName,SeqType,NumMatches,Inliers,TimeMS,H_Error,MMA@3,MMA@5,MMA@7,MHA_Acc@3,MHA_Acc@5,MHA_Acc@7,AUC@1,AUC@3,AUC@5,AUC@10
i_greentea_1_2,illumination,1146,1030,5.82,0.3560,0.8997,0.9206,0.9328,1,1,1,0.6440,0.8813,0.9288,0.9644
i_greentea_1_3,illumination,1370,1300,5.42,0.1585,0.9496,0.9679,0.9781,1,1,1,0.8415,0.9472,0.9683,0.9841
i_greentea_1_4,illumination,1384,1323,4.18,0.2168,0.9559,0.9776,0.9877,1,1,1,0.7832,0.9277,0.9566,0.9783
i_greentea_1_5,illumination,1363,1308,4.04,0.1770,0.9596,0.9729,0.9780,1,1,1,0.8230,0.9410,0.9646,0.9823
i_greentea_1_6,illumination,1191,1119,4.10,0.5154,0.9412,0.9664,0.9773,1,1,1,0.4846,0.8282,0.8969,0.9485
i_indiana_1_2,illumination,1469,1204,4.18,0.5702,0.8080,0.8843,0.9231,1,1,1,0.4298,0.8099,0.8860,0.9430
i_indiana_1_3,illumination,1410,1086,4.41,0.0000,0.7745,0.8596,0.9092,1,1,1,1.0000,1.0000,1.0000,1.0000
i_indiana_1_4,illumination,1332,1000,4.18,0.7637,0.7335,0.8348,0.8806,1,1,1,0.2363,0.7454,0.8473,0.9236
i_indiana_1_5,illumination,1315,927,4.58,0.5151,0.6989,0.7901,0.8433,1,1,1,0.4849,0.8283,0.8970,0.9485
i_indiana_1_6,illumination,1254,844,4.26,0.7383,0.6603,0.7576,0.8278,1,1,1,0.2617,0.7539,0.8523,0.9262
i_kions_1_2,illumination,678,541,9.96,1.0952,0.7581,0.8643,0.8938,1,1,1,0.0000,0.6349,0.7810,0.8905
i_kions_1_3,illumination,682,527,4.12,0.5810,0.7449,0.8402,0.8695,1,1,1,0.4190,0.8063,0.8838,0.9419
i_kions_1_4,illumination,606,441,3.44,1.2448,0.7129,0.8300,0.8581,1,1,1,0.0000,0.5851,0.7510,0.8755
i_kions_1_5,illumination,587,448,3.51,0.6132,0.7325,0.8382,0.8603,1,1,1,0.3868,0.7956,0.8774,0.9387
i_kions_1_6,illumination,655,472,4.97,0.4925,0.7130,0.8031,0.8275,1,1,1,0.5075,0.8358,0.9015,0.9508
i_ktirio_1_2,illumination,1175,1115,3.84,0.2784,0.9472,0.9728,0.9796,1,1,1,0.7216,0.9072,0.9443,0.9722
i_ktirio_1_3,illumination,954,764,5.09,0.7051,0.7904,0.8553,0.8920,1,1,1,0.2949,0.7650,0.8590,0.9295
i_ktirio_1_4,illumination,875,598,3.97,0.8683,0.6651,0.7543,0.7989,1,1,1,0.1317,0.7106,0.8263,0.9132
i_ktirio_1_5,illumination,884,650,3.91,0.7237,0.7330,0.7975,0.8247,1,1,1,0.2763,0.7588,0.8553,0.9276
i_ktirio_1_6,illumination,798,492,3.87,0.0000,0.6228,0.7193,0.7719,1,1,1,1.0000,1.0000,1.0000,1.0000
i_kurhaus_1_2,illumination,1660,1539,4.44,0.2949,0.9271,0.9530,0.9614,1,1,1,0.7051,0.9017,0.9410,0.9705
i_kurhaus_1_3,illumination,1542,1343,4.56,0.3379,0.8709,0.9183,0.9403,1,1,1,0.6621,0.8874,0.9324,0.9662
i_kurhaus_1_4,illumination,1463,1213,4.40,0.0000,0.8312,0.8783,0.9036,1,1,1,1.0000,1.0000,1.0000,1.0000
i_kurhaus_1_5,illumination,1371,1081,4.42,0.4496,0.7914,0.8607,0.8906,1,1,1,0.5504,0.8501,0.9101,0.9550
i_kurhaus_1_6,illumination,1315,981,4.41,0.6731,0.7430,0.8053,0.8327,1,1,1,0.3269,0.7756,0.8654,0.9327
i_leuven_1_2,illumination,1014,972,4.00,0.8224,0.9596,0.9822,0.9882,1,1,1,0.1776,0.7259,0.8355,0.9178
i_leuven_1_3,illumination,1006,958,4.69,0.9535,0.9503,0.9751,0.9841,1,1,1,0.0465,0.6822,0.8093,0.9046
i_leuven_1_4,illumination,985,923,3.68,1.6762,0.9320,0.9645,0.9797,1,1,1,0.0000,0.4413,0.6648,0.8324
i_leuven_1_5,illumination,933,849,3.87,0.9992,0.9057,0.9453,0.9603,1,1,1,0.0008,0.6669,0.8002,0.9001
i_leuven_1_6,illumination,870,763,4.85,6.6303,0.7310,0.8678,0.9184,0,0,1,0.0000,0.0000,0.0000,0.3370
i_lionday_1_2,illumination,1032,733,4.52,1.6770,0.6919,0.7810,0.8343,1,1,1,0.0000,0.4410,0.6646,0.8323
i_lionday_1_3,illumination,1041,770,4.32,1.1631,0.7301,0.8117,0.8588,1,1,1,0.0000,0.6123,0.7674,0.8837
